BUENOS_AIRES,ALMACEN,MERMELADA DURAZNO FRASCO DE VIDRIO ,DULCOR ,454 GR ,7793046008415,"$ 20,60"
BUENOS_AIRES,ALMACEN,ALIMENTO A BASE DE MIEL ,GRANJA ROSALIA ,500 GR ,7790080055023,"$ 27,39"
BUENOS_AIRES,ALMACEN,MIEL NATURAL MIEL NATURAL EN DOYPACK ,MIELES DEL CHACO ,500 GR ,7798181480140,"$ 59,00"
BUENOS_AIRES,ALMACEN,MIEL NATURAL MIEL NATURAL EN DOYPACK ,NÉCTAR DE LOS DIOSES ,500 GR ,7798181480515,"$ 59,00"
BUENOS_AIRES,ALMACEN,MIEL NATURAL MIEL NATURAL EN POTE OSO PET ,NÉCTAR DE LOS DIOSES ,340 GR ,7798181480430,"$ 43,47"
BUENOS_AIRES,ALMACEN,ORÉGANO ,LA PARMESANA ,50 GR ,7796373002958,"$ 20,27"
BUENOS_AIRES,ALMACEN,PALILLERO ,IBERIA ,50 UN ,7790900011208,"$ 14,27"
BUENOS_AIRES,ALMACEN,PAN DE HAMBURGUESA ,LACTAL ,210 GR ,7793890001174,"$ 13,20"
BUENOS_AIRES,ALMACEN,PAN LACTAL REBANADO / LACTEADO ,LACTAL ,380 GR ,7793890001082,"$ 21,59"
BUENOS_AIRES,ALMACEN,PAN PARA PANCHOS ,LACTAL ,210 GR ,7793890001150,"$ 13,20"
BUENOS_AIRES,ALMACEN,PAN RALLADO COMÚN ,MAMÁ COCINA ,1 KG ,7792180004758,"$ 28,84"
BUENOS_AIRES,ALMACEN,PASAS DE UVA SIN SEMILLA SULTAMITA ,LA PARMESANA ,250 GR ,7796373002767,"$ 43,58"
BUENOS_AIRES,ALMACEN,POSTRE EN POLVO MOUSSE LIGHT CHOCOLATE ,ROYAL ,40 GR ,7622300871772,"$ 10,40"
BUENOS_AIRES,ALMACEN,POSTRE EN POLVO MOUSSE LIGHT DULCE DE LECHE ,ROYAL ,30 GR ,7622300871802,"$ 10,40"
BUENOS_AIRES,ALMACEN,PROVENZAL ,LA PARMESANA ,100 GR ,7796373002750,"$ 61,88"
BUENOS_AIRES,ALMACEN,PURE DE TOMATE TETRAPACK ,MOLTO ,340 GR ,7798138553408,"$ 10,25"
BUENOS_AIRES,ALMACEN,SAL ENTREFINA ,DOS ANCLAS ,500 GR ,7792900092683,"$ 7,76"
BUENOS_AIRES,ALMACEN,SALSA DE SOJA TRADICIONAL ,LA PARMESANA ,300 ML ,7796373002712,"$ 27,07"
BUENOS_AIRES,ALMACEN,SALSA DE TOMATE FILETO ,MOLTO ,340 GR ,7798138553002,"$ 11,39"
BUENOS_AIRES,ALMACEN,SALSA DE TOMATE PIZZA ,DE LA HUERTA ,530 CC ,7790036002675,"$ 12,42"
BUENOS_AIRES,ALMACEN,SALSA DE TOMATE POMAROLLA ,DE LA HUERTA ,530 CC ,7790036002682,"$ 12,42"
BUENOS_AIRES,ALMACEN,SALSA POMAROLA (DOY PACK) ,SALSATI/LA CAMPAGNOLA ,340 GR ,7793360927508,"$ 14,73"
BUENOS_AIRES,ALMACEN,SNACKS PAPAS FRITAS ACANALADAS ,PEHUAMAR ,105 GR ,7790310005873,"$ 25,00"
BUENOS_AIRES,ALMACEN,SNACKS PAPAS FRITAS LB ,BUN ,150 GR ,7790310920039,"$ 24,99"
BUENOS_AIRES,ALMACEN,SNACKS PAPAS FRITAS MB ,BUN ,80 GR ,7790310919675,"$ 17,00"
BUENOS_AIRES,ALMACEN,SNACKS PAPAS FRITAS XL ,BUN ,300 GR ,7790310922859,"$ 44,00"
BUENOS_AIRES,ALMACEN,TE  COMÚN EN SAQUITOS ,TARAGÜÍ ,25 UN ,7790387010305,"$ 7,58"
BUENOS_AIRES,ALMACEN,TE  COMÚN EN SAQUITOS ,LA MORENITA ,25 UN ,7790170914759,"$ 7,45"
BUENOS_AIRES,ALMACEN,VINAGRE DE ALCOHOL ,COMENSAL ,1000 CC ,7792378000814,"$ 10,43"
BUENOS_AIRES,ALMACEN,VINAGRE VINO ,DOS ANCLAS ,500 GR ,7792900092980,"$ 14,44"
